timestamp,epoch_dur,epoch,loss,top1,top5,total,learning_rate,momentum,arch,batch_size,checkpoint_file,config_name,dataset_mean,dataset_num_classes,dataset_path,dataset_std,dataset_train_folder,dataset_val_folder,epochs,lr_decay_epochs,lr_decay_rate,lr_initial,momentum_initial,num_workers,print_freq_train,print_freq_val,results_file,save_model_epochs,save_model_steps,train_dir,val_dir,weight_decay
2019-09-03 03:38,00:11:33,29,2.480811520145439,0.47995999998092653,0.7272400000953674,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 03:50,00:11:34,30,2.46404831405083,0.4727999998855591,0.7218600001907348,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 04:01,00:11:36,31,2.4487856312014977,0.475899999961853,0.7239400001144409,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 04:13,00:11:35,32,2.4352292994964078,0.48722000005722044,0.73198,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 04:24,00:11:40,33,2.4225104345770263,0.47856000015258787,0.725119999923706,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 04:36,00:11:32,34,2.4115415239727844,0.4867200002479553,0.7316800000190735,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 04:48,00:11:37,35,2.40115566042638,0.487740000038147,0.7354000001907348,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 04:59,00:11:35,36,2.3925261226813297,0.4838600000190735,0.733820000076294,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 05:11,00:11:34,37,2.3802807770326737,0.49126000007629395,0.7355400000953675,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 05:22,00:11:34,38,2.369150517405964,0.487739999961853,0.7330800000953674,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
